DATE,TIME,SITE,Point 2 evaluation,POINT,LON,LAT,UTM ZONE,UTM LONGITUDE,UTM LATITUDE,ELEVATION,POSITION ERROR [m],NOTE,PRESSURE,TEMP_C,HUMIDITY,ACCUMULATION CHAMBER,ACK,0:CH4_LLIMIT [sec],0:CH4_RLIMIT [sec],CH4_LCONC,CH4_RCONC,CH4_SLOPE,0:CH4_SLOPE_ABS_ERR [ppm/s],CH4_FLUX,CH4_R2,1:H2S_LLIMIT [sec],1:H2S_RLIMIT [sec],1:H2S_LCONC [ppm],1:H2S_RCONC [ppm],1:H2S_SLOPE [ppm/s],1:H2S_SLOPE_ABS_ERR [ppm/s],1:H2S_FLUX [mol/mq/day],1:H2S_r^2,2:CO2_LLIMIT [sec],2:CO2_RLIMIT [sec],CO2_LCONC,CO2_RCONC,CO2_SLOPE,2:CO2_SLOPE_ABS_ERR [ppm/s],CO2_FLUX,CO2_R2,CO2_FLUX_g,CH4_FLUX_g,CO2_FLUX_kgm2s,CH4_FLUX_kgm2s
2023-07-08,07:22:54,domes,189,189,36.323459,-0.924165,-37,202097.4375,9897740,2011.8,3.2,none,808.7637515779,30.4363884086,87.282810885,B,0.5,43.0,86.0,0.5099167196,0.7900912638,0.0069544482,0.0016316639,0.0034529453,0.3465768537,0.1,30.0,0.4058925451,0.7686487571,0.0135472895,0.0012715043,0.6768147042,0.9637468195,10,40,353.6772179455,373.0321708305,0.5181551797,0.0370558792,0.1313089877,0.7817758636,5.778908548676999,0.055385242611999994,6.688551560968748e-08,6.410329006018518e-10
2023-07-09,07:34:10,domes,190,190,36.321351,-0.92473,-37,201862.6875,9897677,2009.5,3.2,none,808.7178388478,30.7853464032,75.7909033433,B,0.5,46.0,76.0,1.4025163304,1.5770140627,0.023315532,0.0039320716,0.0116744212,0.5571253002,0.0,30.0,0.2796149217,0.7476096234,0.0159667294,0.0019630535,0.1668892047,0.7390937423,14,45,305.4112224681,311.5671217814,0.392731628,0.0170688213,0.2298970279,1.0,10.117768197879,0.18725771604799998,1.171037985865625e-07,2.1673346764814813e-09
2023-07-10,08:18:12,domes,191,191,36.346007,-0.924734,-37,204608.921875,9897679,2022.2,3.2,none,807.7093999808,29.5058580463,39.4932817186,B,0.5,0.0,30.0,0.2926925622,0.7016545741,0.0083230033,0.002029466,0.0041784202,0.3684644689,0.0,30.0,0.2924801436,0.7526063021,0.0148833017,0.0015045931,-0.1550464361,1.0,13,43,299.3213701469,317.2262962903,0.3659403131,0.0128392566,0.2864449919,0.9938704208,12.606444093519,0.06702186000799999,1.459079177490625e-07,7.757159723148147e-10
2023-07-11,08:45:05,domes,192,192,36.343356,-0.924054,-37,204313.59375,9897754,1990.7,3.2,none,810.9536747651,35.3981622037,78.3417521387,B,0.5,43.0,77.0,0.3325534864,0.8937542819,0.0088077766,0.0022557208,0.0046357787,0.3335529228,0.0,30.0,0.3431553471,0.7081712167,0.0123541104,0.0014015038,-0.3649832438,0.5293247521,84,115,346.119764703,363.3451889771,0.59597689,0.0011426468,0.3061974983,0.9663308515,13.475751900182999,0.074357890348,1.5596935069656248e-07,8.606237308796297e-10
2023-07-12,09:28:33,domes,193,193,36.340905,-0.924569,-37,204040.640625,9897696,1987.2,3.2,none,810.8835810529,20.1328506947,0.0,B,0.5609,0.0,30.0,0.3054151032,0.7028652235,0.0072477853,0.0018766625,0.0042855583,0.3317955497,30.0,60.0,0.3888777329,0.4227444082,0.0011707749,1.9807e-05,0.4405174049,1.0,11,41,318.0341945578,321.7194487092,0.3367395898,0.0130159929,0.2097505517,0.9433417416,9.231121780317,0.068740355132,1.068416872721875e-07,7.956059621759259e-10
2023-07-13,09:51:06,domes,194,194,36.338851,-0.924438,-37,203811.859375,9897711,1995.1,3.2,none,809.6968650232,30.1046550129,67.8097435594,B,0.5,104.0,134.0,0.3913226219,0.4933263029,0.0037743103,0.0006103155,0.0019307859,0.5882527444,23.0,53.0,0.2689598411,0.3419860425,0.0023315461,1.44099e-05,-0.0108580037,1.0,14,44,312.6103033266,325.4853038,0.3116082099,0.0181193275,0.3098109205,0.9083193469,13.634778611204998,0.030969805835999998,1.578099376296875e-07,3.584468268055556e-10
2023-07-14,07:31:46,domes,195,195,36.348092,-0.924665,-37,204841.140625,9897686,2033.8,3.2,none,806.4375358346,26.4055623756,58.5491865231,B,0.5,82.0,112.0,0.8261502505,0.9100514422,0.0040321711,0.0008842921,0.0021835907,0.450409221,3.0,33.0,0.4228487475,0.4687081487,0.0022007992,0.0001228577,0.2408315106,0.9076682412,11,41,410.0623777052,436.9294640219,0.5965903182,0.0444129709,0.3016047021,0.8964481009,13.273622939421,0.03502479482799999,1.536298951321875e-07,4.0537956976851847e-10
2023-07-15,07:41:32,domes,196,196,36.349963,-0.924536,-37,205049.53125,9897701,2016.1,3.2,none,808.6243683626,26.337621385,58.9442093525,B,0.5,94.0,124.0,0.7807437929,0.9128456286,0.0045002126,0.0007461701,0.0021415806,0.6244447999,0.0,30.0,0.2588753339,0.46483576,0.0067853951,0.0005204663,0.2282393916,0.909502188,11,41,311.3801684774,328.4147365334,0.5551747737,0.0065616371,0.2499778959,0.8930166259,11.001527198559,0.034350952824,1.273324907240625e-07,3.9758047249999997e-10
2023-07-16,08:00:00,domes,197,197,36.352645,-0.924567,-37,205348.25,9897698,1982.5,3.2,none,811.6966828912,29.7001324935,50.4678852336,B,0.5,102.0,132.0,0.8053414988,0.9269481328,0.0040172084,0.0008354283,0.0022324853,0.4184536291,30.0,60.0,0.3676482965,0.4154172232,0.0005032927,-1.56333e-05,0.2623203777,1.0,86,116,319.9688421612,377.4466992671,2.2180007478,0.0295724813,1.0739750751,1.0,47.265643055150996,0.035809064211999996,5.470560538790625e-07,4.144567617129629e-10
2023-07-17,08:34:17,domes,198,198,36.359339,-0.924582,-37,206093.828125,9897696,2094.7,3.2,none,800.8447968567,28.0996721625,48.2412773131,B,0.5,98.0,128.0,0.7993544804,0.9041887213,0.0045427298,0.0005612687,0.0021539717,0.7225183564,24.0,54.0,0.2010528167,0.304216325,0.0035516655,0.0001027099,0.2124473044,1.0,86,118,328.5398213531,339.9338551082,0.2300646789,0.0098586745,0.1030485645,1.0,4.535167323644999,0.034549706068,5.2490362542187495e-08,3.9988085726851853e-10
2023-07-19,09:07:36,domes,200,200,36.354928,-0.924242,-37,205602.5,9897734,1991.7,3.2,none,810.7912309877,32.8564991167,45.325596337,B,0.5,27.0,57.0,0.4029507993,0.4648546165,0.0033313932,0.0005613611,0.0015787326,0.5231467805,19.0,49.0,0.194726893,0.2994333022,0.0040535674,9.98612e-05,0.5196723033,1.0,52,82,344.4098611022,411.0843830838,2.5294177135,0.0326147883,1.2963829086,1.0,57.053811807486,0.025322870903999997,6.603450440681249e-07,2.930887836111111e-10
2023-07-20,09:51:42,domes,201,201,36.360934,-0.924939,-37,206271.515625,9897657,2050.5,3.2,none,805.4483877495,36.4946290519,40.3542090437,B,0.5,30.0,68.0,0.402798104,0.535722483,0.0023349555,0.0006963264,0.0012677758,0.3117053742,15.0,45.0,-0.0245790872,0.176784093,0.0075126755,0.0001346256,-0.2084968214,0.9865394069,13,44,318.1320163755,326.6219720497,0.3167066899,0.0117531646,0.1511918924,1.0,6.6539551845239995,0.020335123831999997,7.701337019125e-08,2.35360229537037e-10
2023-07-22,10:45:44,domes,203,203,36.366147,-0.924671,-37,206852.109375,9897687,1988.5,3.2,none,810.4923511811,31.3779212441,40.5703354476,B,0.5,0.0,30.0,0.703691264,0.9905273275,0.0085179069,0.0014006159,0.0044699588,0.5725838114,25.0,55.0,-0.296273094,0.0047469398,0.0093652753,0.0001915858,-0.638277762,0.897854542,126,156,287.3817877692,349.1641259578,2.3471714783,0.0234912856,1.1560500801,0.9903716164,50.877764025200996,0.07169813915199999,5.888630095509374e-07,8.298395735185184e-10
2023-07-24,07:58:28,domes,205,205,36.368416,-0.933651,-37,207105.5625,9896694,1916.3,3.2,none,817.5415288108,20.0102265081,0.6975011005,B,0.5654,80.0,131.0,0.398857015,0.5013535861,0.0020434708,0.0003600318,0.0014488742,0.5695796155,30.0,60.0,0.2906068726,0.3849648051,0.0013807048,5.65444e-05,-0.3838021805,1.0,11,48,320.926069386,334.1174451321,0.4303443319,0.0098895718,0.1846090277,1.0,8.124643309077,0.023239942168,9.40352234846875e-08,2.689808121296296e-10
2023-07-25,08:27:33,domes,206,206,36.366465,-0.933765,-37,206888.28125,9896681,1916.2,3.2,none,817.4645362781,32.6296127428,39.8474566964,B,0.5,2.0,32.0,0.7340335032,0.7990081794,0.0035532407,0.0007379074,0.001881225,0.4858257754,26.0,56.0,0.0933644057,0.1725255864,0.0040607308,4.32972e-05,0.1136896609,0.7839116855,59,103,333.8667138106,347.7882141428,0.2804637484,0.0076996962,0.2275328163,1.0,10.013719245363,0.030174849,1.158995283028125e-07,3.492459375e-10
2023-07-26,08:49:31,domes,207,207,36.36418,-0.933243,-37,206633.734375,9896739,1944.0,3.2,none,814.7189548277,36.1897983854,39.0324209538,B,0.5,48.0,79.0,0.1826164918,0.3102833403,0.0040437407,0.0006613828,0.0021013176,0.5220107234,19.0,49.0,0.0564478663,0.1872625642,0.0050661668,8.44139e-05,-0.5300715051,1.0,12,42,320.798880617,392.806036832,2.3988431568,0.024885349,1.1906224125,1.0,52.399292374125,0.033705134303999996,6.064732913671874e-07,3.901057211111111e-10
2023-07-27,09:20:21,domes,208,208,36.361786,-0.933552,-37,206367.125,9896704,1970.7,3.2,none,812.7351979353,34.2645248804,35.4444041923,B,0.5,0.0,30.0,0.7139022644,0.7944085181,0.0023007162,0.0009021862,0.0012710867,0.3071523232,20.0,50.0,-0.186210009,0.0774922205,0.0093070968,0.0001362338,0.2243937637,1.0,53,83,317.8436691337,383.6149949232,2.3719272637,0.0256265582,1.1371967182,0.9623314681,50.048027567982,0.020388230668,5.792595783331249e-07,2.359748919907407e-10
2023-07-29,10:01:37,domes,210,210,36.357123,-0.93364,-37,205847.765625,9896694,1994.7,3.2,none,810.3833931055,24.9440816376,47.4987133529,B,0.5,104.0,134.0,0.8017732383,0.8926084319,0.0045435129,0.0006403271,0.0022636229,0.6532676102,17.0,47.0,-0.1020937952,0.154345261,0.0087878232,0.0001856847,-0.4554155465,0.8111916053,11,41,329.166894413,376.5399089808,1.3503918182,0.0340003032,0.6439855044,1.0,28.341802048644,0.036308511316,3.2803011630375e-07,4.202373994907407e-10
2023-07-30,07:25:41,domes,211,211,36.355437,-0.93382,-37,205660.0,9896674,1958.8,3.2,none,813.222715519,28.4223122705,89.2693613276,B,0.5,20.0,50.0,1.104387208,1.4109095122,0.0108230911,0.0015909641,0.0053480601,0.6072888374,0.1,30.0,0.4003051023,0.5406762031,0.0057061243,0.0001727862,-0.5041343335,0.9355812385,23,53,332.3051084988,377.6841752041,2.2799680806,0.0291176604,1.0513695635,1.0,46.270774489634995,0.08578288400399998,5.355413714078124e-07,9.928574537499998e-10
2023-07-31,08:19:16,domes,212,212,36.352186,-0.933492,-37,205297.875,9896710,2009.4,3.2,none,809.4405287667,27.125361694,49.5061837871,B,0.5,86.0,116.0,0.3917631227,0.4825324948,0.003764934,0.0008529067,0.0019599224,0.3789237711,1.0,31.0,0.2596954953,0.7883806531,0.0216397371,0.0016225778,-0.7266126929,0.9622267598,13,43,414.7794148451,444.4525473485,1.5261921994,0.0202916023,0.6646705924,0.9893101899,29.252152771524,0.031437155296,3.3856658300374996e-07,3.63855964074074e-10
2023-08-01,08:38:18,domes,213,213,36.350192,-0.933637,-37,205075.796875,9896694,2042.3,3.2,none,806.085330621,32.1149630667,95.7129161089,B,0.5,44.0,74.0,0.3869628258,0.5029152909,0.0028269609,0.0007335756,0.0014689775,0.3791508465,0.0,30.0,0.3772518568,0.7009554592,0.0115520218,0.0011655497,-0.1113495962,1.0,12,50,513.9364126554,565.3208380943,1.0233476729,0.0110178923,0.4798212022,1.0,21.116931108822,0.0235623991,2.44408924870625e-07,2.7271295254629627e-10
2023-08-02,09:14:24,domes,214,214,36.348105,-0.933891,-37,204843.359375,9896666,2046.0,3.2,none,805.4493892757,33.7394042862,90.1108168384,B,0.5,45.0,77.0,0.6888700169,1.3770848344,0.0180369144,0.0025325147,0.0090980235,0.6218065643,0.0,30.0,0.3324802178,0.7820267583,0.0138879866,0.0015907479,0.0372115704,0.7057673372,130,160,496.7758558661,590.732837081,3.470776175,0.0250176772,1.6864135643,1.0,74.219060964843,0.14593229693999998,8.590169093153126e-07,1.689031214583333e-09
2023-08-03,09:14:24,domes,215,215,36.348105,-0.933891,-37,204843.359375,9896666,2046.0,3.2,none,805.4419239882,33.4512175913,89.7107776901,B,0.5,45.0,77.0,0.6872772678,1.4004850961,0.0184479485,0.0025638162,0.0092796287,0.6358350039,0.0,30.0,0.3374286486,0.7709560349,0.0140749989,0.0015623549,-0.4782353447,0.449455096,130,160,490.4139413621,588.8993274041,3.4405701939,0.0231822866,1.7591787878,0.9905432806,77.421458451078,0.148845244348,8.960816950356249e-07,1.7227458836574073e-09
2023-08-04,09:39:39,domes,216,216,36.345872,-0.933104,-37,204594.578125,9896752,1966.3,3.2,none,812.9614889946,32.3126929807,38.1192810127,B,0.5,85.0,115.0,0.3866985659,0.3975197502,0.0046878586,0.0008385944,0.0026561603,0.5740349731,0.0,30.0,0.3615390551,0.7269651223,0.0122593059,0.0014114429,-0.2207598414,0.6367632408,0,30,448.5828919897,598.2787685914,4.8896749186,0.3032210929,2.465543955,1.0,108.50858945954998,0.042604811212,1.255886452078125e-06,4.931112408796297e-10
2023-08-05,10:58:39,domes,217,217,36.328734,-0.93316,-37,202685.734375,9896745,1948.1,3.2,none,814.7151942951,32.2076703786,85.0685703559,B,0.5,74.0,104.0,0.4132304125,0.4764712467,0.0034974352,0.0006428222,0.0015666264,0.4685697199,0.0,30.0,0.3847528763,0.7042125194,0.0120006758,0.0010522718,0.151338626,0.4396860699,11,53,349.4528048696,369.0120694069,0.5033111559,0.0106840643,0.1732861482,1.0,7.626323382281999,0.025128687456,8.8267631739375e-08,2.9084128999999996e-10
2023-08-07,08:10:12,domes,219,219,36.340718,-0.933027,-37,204020.515625,9896760,1935.9,3.2,none,815.9320990376,30.907412352,79.530469162,B,0.5,13.0,48.0,1.0893312461,1.4079177261,0.0068745364,0.0011990527,0.0035297126,0.5475915321,0.0,30.0,0.4081293195,0.6344764498,0.0085447623,0.0009210565,-0.2385192059,0.5002837587,50,81,400.8886429951,424.0099736582,0.6680958386,0.0182273822,0.2641247656,0.8194459262,11.624130934055998,0.056616590104,1.3453855247749998e-07,6.552846076851851e-10
2023-08-09,08:33:32,domes,221,221,36.336087,-0.933612,-37,203504.765625,9896695,1881.6,3.2,none,820.4265572364,26.6455041835,72.0926628186,B,0.5,0.0,31.0,0.7115512254,0.9148117521,0.0050558268,0.0010029481,0.0026255196,0.4653604455,44.0,74.0,0.3825323076,0.4129288062,0.0019377237,5.93571e-05,0.4348558505,1.0,11,41,306.9611892692,365.7955679224,1.6826979545,0.0176694611,0.8986215621,1.0,39.548334948021,0.042113334384,4.5773535819468747e-07,4.874228516666667e-10
2023-08-11,09:09:32,domes,223,223,36.332911,-0.933434,-37,203151.0,9896715,1888.7,3.2,none,820.2972089677,33.3799529602,87.7724105817,B,0.5,24.0,54.0,0.5002079918,0.8864891604,0.0158758417,0.001458449,0.0079112802,0.7931489999,0.0,30.0,0.3369562111,0.659251852,0.0105363492,0.0013102095,-0.1424733562,0.7746025818,44,74,387.8460813409,460.3537577515,2.7309418648,0.0414952099,1.5007018722,0.9238015552,66.045889395522,0.126896934408,7.64420016151875e-07,1.4687145186111113e-09
2023-08-12,09:33:29,domes,224,224,36.330704,-0.933599,-37,202905.1875,9896696,1911.6,3.2,none,818.6491667726,35.588917427,45.7756998301,B,0.5,0.0,30.0,0.5218370074,0.9345318606,0.0092137703,0.0013494497,0.0044928501,0.6199063727,51.0,81.0,0.1629743159,0.2344667491,0.0026536427,4.34643e-05,-0.0614797456,0.8737712581,25,55,291.1186825989,363.6867002703,2.383877268,0.0316815279,1.1196424877,0.974769474,49.27546588367699,0.072065315604,5.703178921721874e-07,8.340893009722221e-10
2023-08-13,07:40:54,domes,225,225,36.287148,-0.933442,-37,198053.75,9896710,1913.2,3.2,none,817.3620585308,29.8325377539,90.6212848557,B,0.5,33.0,63.0,0.4982759976,0.8260517526,0.0132019118,0.0012045261,0.0067453707,0.7960499507,0.0,30.0,0.4447114464,0.7967263683,0.0150218001,0.0010932388,0.4103454397,1.0,11,41,380.9192549736,388.4923420593,0.5653681094,0.0317056022,0.2124674655,0.9757657594,9.350693156655,0.108195746028,1.082256152390625e-07,1.2522655790277778e-09
2023-08-17,10:42:02,domes,229,229,36.324285,-0.933376,-37,202190.21875,9896720,1986.1,3.2,none,811.205521606,32.6050560271,93.1197963972,B,0.5,8.0,38.0,0.9896911335,0.9968517139,0.0038173018,0.0006844121,0.0016620282,0.4478174002,0.0,30.0,0.3770083506,0.5782314645,0.0078158278,0.0009030769,-0.0896938878,0.6195906212,11,41,502.9770916983,552.3720530041,1.3088254024,0.0294602215,0.8509810013,1.0,37.451673867212996,0.026658932328,4.334684475371874e-07,3.0855245749999997e-10
2023-08-19,11:08:37,domes,231,231,36.325379,-0.93378,-37,202312.09375,9896676,1970.1,3.2,none,813.0846329912,35.3898364067,96.82305784,B,0.5,57.0,87.0,0.819997712,0.8986290937,0.0040937687,0.0007104567,0.00204529,0.4807662076,0.0,30.0,0.3413652296,0.7149199476,0.0133388338,0.0019648729,0.1267376967,0.6385647257,32,62,356.564819422,443.7440482254,2.7613617872,0.0345165503,1.4700439333,0.8752596378,64.696633504533,0.032806451599999994,7.488036285246875e-07,3.7970430092592583e-10
2023-08-20,07:42:17,domes,232,232,36.372843,-0.933645,-37,207598.640625,9896695,1928.6,3.2,none,816.5783704437,28.659298455,90.2875942907,B,0.5,17.0,47.0,0.8699535295,0.9895372621,0.005009781,0.0007411614,0.0022439994,0.5786721531,0.0,30.0,0.5286921466,0.8914885566,0.0122407577,0.0013844233,-0.1387296661,0.4843103429,10,40,513.2940799328,530.748784504,1.043316398,0.0426847349,0.5418472984,0.91722475,23.846699602584,0.035993750376,2.760034676225e-07,4.165943330555556e-10
2023-08-22,08:15:20,domes,234,234,36.37734,-0.933623,-37,208099.5,9896698,1952.3,3.2,none,814.162380413,29.4249566573,95.7564762768,B,0.5,67.0,97.0,0.5058032263,0.6958471137,0.0161613069,0.0023539048,0.0079887364,0.6295751872,0.1,30.0,0.3967643737,0.7157915159,0.0102194299,0.0016820541,-0.1925230129,0.576984049,112,142,421.5250906084,497.1941159277,2.6471641817,0.0155843653,1.3311711317,0.9678659368,58.584841506116994,0.128139331856,6.780652952096875e-07,1.4830941187037036e-09
2023-08-23,08:38:30,domes,235,235,36.379549,-0.933617,-37,208345.53125,9896698,1970.0,3.2,none,812.6452402028,29.4211464676,86.0094269281,B,0.5,82.0,112.0,0.4153780212,0.4907741984,0.0044157863,0.0005888937,0.0023285399,0.6545267482,0.0,30.0,0.3099724614,0.6448050502,0.0111094498,0.0017764262,-0.5921851263,0.3064874857,74,104,559.451307436,672.7579969574,3.6767211548,0.0318167152,1.7707440953,1.0,77.930447634153,0.037349779996,9.019727735434374e-07,4.3228912032407403e-10
2023-08-24,08:53:11,domes,236,236,36.381912,-0.93394,-37,208608.75,9896663,1984.3,3.2,none,811.4856730216,19.8174333884,70.4269362992,B,0.5611,0.0,47.0,0.5138092604,0.7086255797,0.0037766496,0.0008498205,0.0017839095,0.3284690519,58.0,88.0,0.3944586648,0.395622617,0.0006602413,7.30763e-05,-0.0505600032,1.0,11,41,431.2779845516,491.1520801344,2.2500244371,0.0367990481,1.2055825869,0.8018353176,53.057689649469005,0.028613908379999997,6.140936302021876e-07,3.3117949513888886e-10
2023-08-25,09:04:56,domes,237,237,36.384068,-0.933516,-37,208848.84375,9896710,2000.4,3.2,none,809.6183222003,27.1339913158,76.4668196863,B,0.5,122.0,156.0,0.0975093736,0.3021207848,0.006903066,0.0004691617,0.0035840681,0.8608950382,8.0,38.0,0.2522437771,0.3575464759,0.003458212,0.0001086253,-0.0117500513,0.8551181111,90,120,500.7019286101,552.7229557854,2.013475162,0.012410186,1.0551733323,1.0,46.438178354523004,0.057488452324,5.374789161403126e-07,6.653756056018519e-10
2023-08-26,09:20:43,domes,238,238,36.386271,-0.933433,-37,209094.203125,9896719,2029.1,3.2,none,806.6161814369,30.9391264758,86.6839186157,B,0.5,40.0,73.0,0.3045196623,0.5230738308,0.0039941481,0.0006152303,0.0021895718,0.6264259668,0.0,30.0,0.3044581058,0.5174511198,0.0081521851,0.000504708,0.4020900057,0.8986533851,87,117,439.7792786642,515.8516006606,3.038905293,0.0198079047,1.4334594247,0.8069741092,63.086549281047,0.03512073167199999,7.301683944565624e-07,4.0648994990740736e-10
2023-08-27,07:21:26,domes,239,239,36.388633,-0.933609,-37,209357.28125,9896700,2061.3,3.2,none,804.2886698223,26.7001519273,60.6946465678,B,0.5,0.0,43.0,1.0126741665,1.2916848332,0.0060940236,0.000808224,0.0031332091,0.6252296488,0.0,30.0,0.4437247681,0.6443983256,0.0067134914,0.0006265613,-0.361632133,0.7711811929,51,86,380.799350351,394.2085620751,0.3770879889,0.0085498916,0.2370478552,0.8592005841,10.432476107351999,0.050256673964,1.2074625124249997e-07,5.81674467175926e-10
2023-08-28,07:40:09,domes,240,240,36.390548,-0.933267,-37,209570.546875,9896738,2083.2,3.2,none,802.6683438471,27.6805911032,91.0179455549,B,0.5,100.0,130.0,0.2100286517,0.3040144636,0.0043674243,0.0006899517,0.0020065201,0.5693832967,0.0,30.0,0.4018131121,0.6390898107,0.0084949792,0.0007241647,-0.0432865706,0.3237980122,12,47,333.7486256933,357.9332454378,0.5741272135,0.0074236055,0.358691639,0.8740975238,15.78601903239,0.032184582403999996,1.82708553615625e-07,3.7250674078703696e-10
2023-08-29,08:05:01,domes,241,241,36.391457,-0.933182,-37,209671.78125,9896748,2097.7,3.2,none,801.2218009038,27.8841011091,92.1847671267,B,0.5,0.0,30.0,0.1251392432,0.4794533439,0.0136367794,0.0028181953,0.0066368244,0.4581801538,0.0,30.0,0.3111170239,0.6698981416,0.0126363362,0.0010973952,0.3061502631,1.0,15,50,295.3139915599,323.2913482089,0.216177943,0.0159441254,0.231847237,0.845132527,10.20359690037,0.10645466337599999,1.1809718634687499e-07,1.2321141594444443e-09
2023-08-30,08:49:48,domes,242,242,36.386163,-0.942335,-37,209082.90625,9895734,1966.0,3.2,none,812.6636346101,33.0823215911,68.4953870395,B,0.5,124.0,154.0,0.6956380886,0.8134206791,0.0045287762,0.0006445955,0.0020523052,0.6546206558,0.0,30.0,0.2405903628,0.6059100203,0.0125099949,0.0014073907,-0.4504306613,0.5798357808,15,45,305.9627860775,323.6090776979,0.4682777578,0.0150565172,0.2323143017,0.98326637,10.224152417816999,0.032918975408,1.1833509742843749e-07,3.8100665981481476e-10
2023-08-31,09:19:40,domes,243,243,36.389075,-0.94305,-37,209407.296875,9895656,1978.6,3.2,none,811.7813331879,34.8012643426,71.6845441051,B,0.5,35.0,65.0,0.4984478733,0.6984789651,0.0095937597,0.0010239826,0.0050229738,0.7536979929,0.0,30.0,0.244593183,0.5699965956,0.0110892881,0.0004105209,0.1423130842,0.9405357384,14,44,373.3265000749,388.6778293567,0.7997927768,0.0053423666,0.4460837803,1.0,19.632147171002998,0.080568499752,2.272239255903125e-07,9.325057841666667e-10
2023-09-01,10:15:21,domes,244,244,36.383929,-0.942768,-37,208834.125,9895686,1951.5,3.2,none,814.8406561148,34.9256121571,72.5768229084,B,0.5,0.0,37.0,0.6744961693,0.7906586898,0.0025037746,0.0005322725,0.0013206498,0.3808876323,0.0,30.0,0.2101791496,0.4825081319,0.0067082227,0.0009772026,0.7706310234,0.4031129482,14,44,333.3517052366,374.7573632516,1.0931915248,0.0260510685,0.4354049713,1.0,19.162172786913,0.021183222792,2.217844072559375e-07,2.451761897222222e-10
2023-09-02,07:48:25,domes,245,245,36.381766,-0.942867,-37,208593.234375,9895675,1940.9,3.2,none,814.9455451923,26.3791421074,68.8175150146,B,0.5,62.0,92.0,0.3787172282,0.5043677452,0.0032902155,0.0008282103,0.001604276,0.3730308954,0.0,30.0,0.4454843863,0.5927017153,0.0041701796,0.0004543108,-0.1345583022,0.8710342013,103,133,430.6479397711,451.6673574057,0.4882833579,-0.0002878084,0.3224616191,0.874352388,14.191535856590999,0.025732587039999998,1.6425388722906248e-07,2.978308685185185e-10
2023-09-03,07:59:31,domes,246,246,36.379507,-0.94279,-37,208341.625,9895683,1928.8,3.2,none,815.9829892867,27.3827330603,71.3085171183,B,0.5,34.0,64.0,0.7697578414,0.9540116042,0.0050765779,0.0005308915,0.0024126827,0.7518825821,0.0,30.0,0.4540084162,0.5794771992,0.0054032673,0.0004613713,-0.0703765717,0.7768714232,11,44,356.8871856463,381.9116955724,0.5552595044,-0.0021714592,0.2977459139,0.9853596864,13.103797670738999,0.038699430507999996,1.516643248928125e-07,4.47910075324074e-10
2023-09-04,08:34:05,domes,247,247,36.377247,-0.942776,-37,208089.90625,9895685,1916.5,3.2,none,817.2937898293,27.8235129587,72.8701978825,B,0.5,20.0,56.0,0.8134174236,0.8866960777,0.0026995733,0.0006044714,0.0011452322,0.3058682199,0.0,30.0,0.3219431892,0.465568245,0.0043601658,0.0003385601,0.193003427,0.6898328507,13,43,332.2444267228,348.4970723482,0.5309451014,0.0177079291,0.2834293958,1.0,12.473727709157998,0.018369524488,1.4437184848562497e-07,2.1261023712962965e-10
2023-09-05,08:46:20,domes,248,248,36.375095,-0.942747,-37,207850.21875,9895688,1908.8,3.2,none,818.355224876,25.5947787997,71.2604219331,B,0.6,109.0,142.0,0.6976908945,0.7871776255,0.0026751072,0.0007418723,0.0016048076,0.3059696915,0.0,30.0,0.3751670786,0.4601412158,0.0025943998,0.0001489859,0.2453778668,1.0,119,149,391.4465339387,463.319366239,2.3658676064,0.016681405,1.500390523,0.9737494798,66.03218691723,0.025741113904,7.64261422653125e-07,2.9792955907407406e-10
2023-09-06,08:59:32,domes,249,249,36.372655,-0.94271,-37,207578.453125,9895692,1897.3,3.2,none,819.0121971399,24.6055026414,62.2049420297,B,0.6,5.0,35.0,0.4824515141,0.7010316498,0.0069974007,0.0015866984,0.0040103797,0.4000931586,40.0,70.0,0.364119741,0.4070749967,0.001361699,2.58682e-05,-0.1812610361,1.0,11,41,513.4410996638,548.4359133798,1.0047035314,0.0256816896,0.7503491024,1.0,33.022863996624,0.06432649038800001,3.82209074035e-07,7.44519564675926e-10
2023-09-07,09:20:54,domes,250,250,36.369608,-0.942537,-37,207239.078125,9895711,1888.6,3.2,none,819.7310549918,29.5949652238,51.315772739,B,0.5,90.0,120.0,0.390162533,0.4929548207,0.0020590974,0.0005747521,0.0009943551,0.3453906573,28.0,58.0,0.3780023874,0.3959066358,0.0006081531,2.46108e-05,0.3055209134,0.7489745745,115,145,374.580187228,444.4555798197,2.2675268332,0.0103568433,1.1500696242,1.0,50.614564161042,0.015949455804,5.85816714826875e-07,1.846001829166667e-10
2023-09-09,09:49:06,domes,252,252,36.366051,-0.942677,-37,206842.90625,9895695,1891.3,3.2,none,819.4505645095,31.2001039385,50.8723715943,B,0.5,0.0,30.0,0.2795543318,0.3604747113,0.0034241474,0.0005592816,0.0017155227,0.5250257236,23.0,53.0,0.1397741549,0.3035810513,0.0049663655,7.24119e-05,0.2325521766,0.6928993838,13,49,333.8996029899,351.5648553701,0.6821733859,0.0024326555,0.2244092929,1.0,9.876252980529,0.027516984108,1.1430848357093749e-07,3.184836123611111e-10
